RetainedTxp	DuplicateTxp
lcl|NT_033777.3_cds_NP_001189254.1_27396	lcl|NT_033777.3_cds_NP_001287427.1_27397
lcl|NC_004354.4_cds_NP_001138189.1_2919	lcl|NC_004354.4_cds_NP_001162730.2_2920
lcl|NT_033777.3_cds_NP_733172.1_29242	lcl|NT_033777.3_cds_NP_001014673.1_29243
lcl|NT_033777.3_cds_NP_733172.1_29242	lcl|NT_033777.3_cds_NP_001014677.1_29244
lcl|NT_033779.5_cds_NP_608661.1_6030	lcl|NT_033779.5_cds_NP_001259919.1_6031
lcl|NT_033777.3_cds_NP_524533.1_29444	lcl|NT_033777.3_cds_NP_733222.1_29445
lcl|NT_033777.3_cds_NP_524533.1_29444	lcl|NT_033777.3_cds_NP_733223.1_29446
lcl|NT_037436.4_cds_NP_648770.1_21189	lcl|NT_037436.4_cds_NP_001261876.1_21190
lcl|NT_033779.5_cds_NP_001014459.2_5971	lcl|NT_033779.5_cds_NP_001259901.1_5972
lcl|NT_033779.5_cds_NP_001014459.2_5971	lcl|NT_033779.5_cds_NP_001259902.1_5973
lcl|NC_004354.4_cds_NP_572419.1_1799	lcl|NC_004354.4_cds_NP_001245573.1_1800
lcl|NT_033778.4_cds_NP_724934.1_12847	lcl|NT_033778.4_cds_NP_788304.1_12848
lcl|NT_033778.4_cds_NP_724934.1_12847	lcl|NT_033778.4_cds_NP_788305.1_12849
lcl|NT_033778.4_cds_NP_724934.1_12847	lcl|NT_033778.4_cds_NP_788306.1_12850
lcl|NT_033778.4_cds_NP_724934.1_12847	lcl|NT_033778.4_cds_NP_788307.1_12851
lcl|NT_033778.4_cds_NP_724934.1_12847	lcl|NT_033778.4_cds_NP_995802.1_12852
lcl|NT_033777.3_cds_NP_651768.1_29985	lcl|NT_033777.3_cds_NP_001263099.1_29986
lcl|NT_033777.3_cds_NP_788650.1_25349	lcl|NT_033777.3_cds_NP_788651.1_25350
lcl|NT_037436.4_cds_NP_649284.1_22658	lcl|NT_037436.4_cds_NP_001246856.1_22659
lcl|NT_033778.4_cds_NP_001036440.1_11221	lcl|NT_033778.4_cds_NP_001260700.1_11222
lcl|NC_004354.4_cds_NP_572632.1_2433	lcl|NC_004354.4_cds_NP_001245615.1_2434
lcl|NT_037436.4_cds_NP_648121.1_19237	lcl|NT_037436.4_cds_NP_001261517.1_19238
lcl|NC_004354.4_cds_NP_572198.1_1140	lcl|NC_004354.4_cds_NP_001284872.1_1141
lcl|NT_033778.4_cds_NP_001286256.1_12561	lcl|NT_033778.4_cds_NP_610525.4_12562
lcl|NT_033778.4_cds_NP_611451.1_15681	lcl|NT_033778.4_cds_NP_001246441.1_15682
lcl|NT_033778.4_cds_NP_611451.1_15681	lcl|NT_033778.4_cds_NP_001246442.1_15683
lcl|NT_033778.4_cds_NP_611451.1_15681	lcl|NT_033778.4_cds_NP_001286624.1_15684
lcl|NT_033778.4_cds_NP_611980.1_17193	lcl|NT_033778.4_cds_NP_001163298.1_17194
lcl|NT_033778.4_cds_NP_611980.1_17193	lcl|NT_033778.4_cds_NP_001163299.1_17195
lcl|NT_033778.4_cds_NP_995759.1_11530	lcl|NT_033778.4_cds_NP_995760.1_11531
lcl|NT_033777.3_cds_NP_476880.1_24891	lcl|NT_033777.3_cds_NP_731451.1_24892
lcl|NT_033777.3_cds_NP_476880.1_24891	lcl|NT_033777.3_cds_NP_001287269.1_24893
lcl|NT_037436.4_cds_NP_001261956.1_21587	lcl|NT_037436.4_cds_NP_001287084.1_21588
lcl|NC_004354.4_cds_NP_570089.1_976	lcl|NC_004354.4_cds_NP_001303565.1_977
lcl|NT_033778.4_cds_NP_610495.1_12487	lcl|NT_033778.4_cds_NP_001260827.1_12488
lcl|NT_033778.4_cds_NP_610495.1_12487	lcl|NT_033778.4_cds_NP_001260828.1_12489
lcl|NT_033778.4_cds_NP_610495.1_12487	lcl|NT_033778.4_cds_NP_001260829.1_12490
lcl|NT_033779.5_cds_NP_723944.2_9661	lcl|NT_033779.5_cds_NP_001162988.1_9662
lcl|NC_004354.4_cds_NP_572967.2_3417	lcl|NC_004354.4_cds_NP_001285244.1_3418
lcl|NT_033777.3_cds_NP_651599.1_29514	lcl|NT_033777.3_cds_NP_001263030.1_29515
lcl|NT_037436.4_cds_NP_001401028.1_17886	lcl|NT_037436.4_cds_NP_001401029.1_17887
lcl|NT_033778.4_cds_NP_610785.1_13414	lcl|NT_033778.4_cds_NP_001286349.1_13415
lcl|NC_004354.4_cds_NP_001162761.1_3747	lcl|NC_004354.4_cds_NP_001162762.1_3748
lcl|NC_004354.4_cds_NP_001162761.1_3747	lcl|NC_004354.4_cds_NP_001245699.1_3749
lcl|NC_004354.4_cds_NP_608426.1_5181	lcl|NC_004354.4_cds_NP_996523.1_5182
lcl|NT_033779.5_cds_NP_001285994.1_9884	lcl|NT_033779.5_cds_NP_001285995.1_9885
lcl|NT_033779.5_cds_NP_001285994.1_9884	lcl|NT_033779.5_cds_NP_001285996.1_9886
lcl|NT_033778.4_cds_NP_611493.2_15785	lcl|NT_033778.4_cds_NP_725980.1_15786
lcl|NT_033779.5_cds_NP_476938.1_7833	lcl|NT_033779.5_cds_NP_001285747.1_7834
lcl|NT_033779.5_cds_NP_476938.1_7833	lcl|NT_033779.5_cds_NP_001033885.1_7835
lcl|NC_004354.4_cds_NP_573303.1_4613	lcl|NC_004354.4_cds_NP_001285408.1_4614
lcl|NT_033778.4_cds_NP_725297.1_13744	lcl|NT_033778.4_cds_NP_001246294.1_13745
lcl|NT_033778.4_cds_NP_725297.1_13744	lcl|NT_033778.4_cds_NP_001246295.1_13746
lcl|NT_037436.4_cds_NP_729780.1_20521	lcl|NT_037436.4_cds_NP_729781.1_20522
lcl|NT_033777.3_cds_NP_001027160.2_24595	lcl|NT_033777.3_cds_NP_001287248.1_24596
lcl|NT_033777.3_cds_NP_001027160.2_24595	lcl|NT_033777.3_cds_NP_001027159.2_24597
lcl|NT_033778.4_cds_NP_610613.1_12948	lcl|NT_033778.4_cds_NP_001286295.1_12949
lcl|NT_033779.5_cds_NP_609904.2_10197	lcl|NT_033779.5_cds_NP_001286059.1_10198
lcl|NT_033779.5_cds_NP_609650.1_9218	lcl|NT_033779.5_cds_NP_001285897.1_9219
lcl|NC_004354.4_cds_NP_572917.1_3275	lcl|NC_004354.4_cds_NP_001259531.1_3276
lcl|NT_033777.3_cds_NP_001303511.2_27681	lcl|NT_033777.3_cds_NP_001303512.2_27682
lcl|NT_033777.3_cds_NP_524377.1_26426	lcl|NT_033777.3_cds_NP_001303440.1_26427
lcl|NT_033777.3_cds_NP_524377.1_26426	lcl|NT_033777.3_cds_NP_001303441.1_26428
lcl|NC_004354.4_cds_NP_572175.3_1081	lcl|NC_004354.4_cds_NP_726937.3_1082
lcl|NT_033778.4_cds_NP_611504.2_15804	lcl|NT_033778.4_cds_NP_001286641.1_15805
lcl|NT_037436.4_cds_NP_729808.1_20629	lcl|NT_037436.4_cds_NP_001287050.1_20630
lcl|NT_037436.4_cds_NP_001036627.2_23126	lcl|NT_037436.4_cds_NP_001036629.2_23127
lcl|NT_037436.4_cds_NP_001036627.2_23126	lcl|NT_037436.4_cds_NP_001036628.2_23128
lcl|NT_033778.4_cds_NP_001015167.2_11178	lcl|NT_033778.4_cds_NP_001104014.1_11179
lcl|NT_033778.4_cds_NP_001015167.2_11178	lcl|NT_033778.4_cds_NP_001015168.2_11180
lcl|NT_033778.4_cds_NP_001015167.2_11178	lcl|NT_033778.4_cds_NP_001163882.1_11181
lcl|NT_033778.4_cds_NP_001015167.2_11178	lcl|NT_033778.4_cds_NP_001287649.1_11182
lcl|NT_033779.5_cds_NP_608899.1_6787	lcl|NT_033779.5_cds_NP_723048.1_6788
lcl|NT_033779.5_cds_NP_608899.1_6787	lcl|NT_033779.5_cds_NP_723049.1_6789
lcl|NT_033779.5_cds_NP_608899.1_6787	lcl|NT_033779.5_cds_NP_001162879.1_6790
lcl|NT_033779.5_cds_NP_608899.1_6787	lcl|NT_033779.5_cds_NP_001162880.1_6791
lcl|NT_033779.5_cds_NP_608899.1_6787	lcl|NT_033779.5_cds_NP_001162881.1_6792
lcl|NT_037436.4_cds_NP_523993.1_19834	lcl|NT_037436.4_cds_NP_001189075.1_19835
lcl|NT_033778.4_cds_NP_610873.1_13725	lcl|NT_033778.4_cds_NP_001137654.1_13726
lcl|NC_004354.4_cds_NP_511150.1_3333	lcl|NC_004354.4_cds_NP_001162752.1_3334
lcl|NC_004354.4_cds_NP_511150.1_3333	lcl|NC_004354.4_cds_NP_001245663.1_3335
lcl|NC_004354.4_cds_NP_511150.1_3333	lcl|NC_004354.4_cds_NP_001259540.1_3336
lcl|NC_004354.4_cds_NP_511150.1_3333	lcl|NC_004354.4_cds_NP_001259541.1_3337
lcl|NT_037436.4_cds_NP_001097503.1_18599	lcl|NT_037436.4_cds_NP_647900.1_18600
lcl|NT_037436.4_cds_NP_001097503.1_18599	lcl|NT_037436.4_cds_NP_728990.1_18601
lcl|NT_037436.4_cds_NP_001097503.1_18599	lcl|NT_037436.4_cds_NP_728991.1_18602
lcl|NT_033777.3_cds_NP_476971.1_29368	lcl|NT_033777.3_cds_NP_001263008.1_29369
lcl|NC_004354.4_cds_NP_523370.1_4006	lcl|NC_004354.4_cds_NP_001259614.1_4007
lcl|NC_004354.4_cds_NP_523370.1_4006	lcl|NC_004354.4_cds_NP_001259617.1_4008
lcl|NT_037436.4_cds_NP_001163447.1_21182	lcl|NT_037436.4_cds_NP_996091.1_21183
lcl|NC_004354.4_cds_NP_573064.1_3694	lcl|NC_004354.4_cds_NP_001285294.1_3695
lcl|NC_004354.4_cds_NP_511157.2_3461	lcl|NC_004354.4_cds_NP_727799.1_3462
lcl|NT_033779.5_cds_NP_723955.2_9699	lcl|NT_033779.5_cds_NP_001260486.1_9700
lcl|NT_033777.3_cds_NP_001163695.1_28131	lcl|NT_033777.3_cds_NP_001097883.2_28132
lcl|NT_033779.5_cds_NP_723385.1_7859	lcl|NT_033779.5_cds_NP_723386.1_7860
lcl|NT_033779.5_cds_NP_723385.1_7859	lcl|NT_033779.5_cds_NP_001188723.1_7861
lcl|NT_033779.5_cds_NP_723385.1_7859	lcl|NT_033779.5_cds_NP_001188724.1_7862
lcl|NT_033779.5_cds_NP_723385.1_7859	lcl|NT_033779.5_cds_NP_995657.1_7863
lcl|NT_033778.4_cds_NP_001137695.1_15061	lcl|NT_033778.4_cds_NP_611254.2_15062
lcl|NT_037436.4_cds_NP_524047.2_20667	lcl|NT_037436.4_cds_NP_729818.1_20668
lcl|NT_033779.5_cds_NP_477044.1_10831	lcl|NT_033779.5_cds_NP_724315.1_10832
lcl|NT_033779.5_cds_NP_477044.1_10831	lcl|NT_033779.5_cds_NP_724316.1_10833
lcl|NT_037436.4_cds_NP_648661.1_20849	lcl|NT_037436.4_cds_NP_729920.1_20850
lcl|NT_037436.4_cds_NP_648661.1_20849	lcl|NT_037436.4_cds_NP_001261806.1_20851
lcl|NC_004354.4_cds_NP_477510.1_3146	lcl|NC_004354.4_cds_NP_727689.1_3147
lcl|NC_004354.4_cds_NP_477510.1_3146	lcl|NC_004354.4_cds_NP_001285202.1_3148
lcl|NC_004354.4_cds_NP_477510.1_3146	lcl|NC_004354.4_cds_NP_001285203.1_3149
lcl|NC_004354.4_cds_NP_477510.1_3146	lcl|NC_004354.4_cds_NP_001285204.1_3150
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726382.1_16812
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726383.1_16813
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726384.1_16814
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726385.1_16815
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726386.1_16816
lcl|NT_033778.4_cds_NP_726381.1_16811	lcl|NT_033778.4_cds_NP_726387.1_16817
lcl|NT_033778.4_cds_NP_726438.1_16994	lcl|NT_033778.4_cds_NP_001286837.1_16995
lcl|NT_033777.3_cds_NP_650483.1_26269	lcl|NT_033777.3_cds_NP_001287340.1_26270
lcl|NT_037436.4_cds_NP_001027135.2_21971	lcl|NT_037436.4_cds_NP_649039.4_21972
lcl|NT_033777.3_cds_NP_001287197.1_23918	lcl|NT_033777.3_cds_NP_001246948.2_23919
lcl|NT_033777.3_cds_NP_001287197.1_23918	lcl|NT_033777.3_cds_NP_001287198.1_23920
lcl|NT_037436.4_cds_NP_001261656.1_20027	lcl|NT_037436.4_cds_NP_788486.2_20028
lcl|NT_037436.4_cds_NP_001261656.1_20027	lcl|NT_037436.4_cds_NP_788487.2_20029
lcl|NT_033779.5_cds_NP_723702.1_8871	lcl|NT_033779.5_cds_NP_001285857.1_8872
lcl|NT_033778.4_cds_NP_725261.1_13668	lcl|NT_033778.4_cds_NP_001286381.1_13669
lcl|NT_033777.3_cds_NP_652209.1_25740	lcl|NT_033777.3_cds_NP_001247088.1_25741
lcl|NT_033777.3_cds_NP_001247388.1_30399	lcl|NT_033777.3_cds_NP_001247389.2_30400
lcl|NT_033779.5_cds_NP_609652.3_9222	lcl|NT_033779.5_cds_NP_001285899.1_9223
lcl|NT_033778.4_cds_NP_001261164.1_16986	lcl|NT_033778.4_cds_NP_001261165.1_16987
lcl|NC_004354.4_cds_NP_572152.2_1002	lcl|NC_004354.4_cds_NP_001162657.1_1003
lcl|NC_004354.4_cds_NP_572152.2_1002	lcl|NC_004354.4_cds_NP_001162658.2_1004
lcl|NC_004354.4_cds_NP_572152.2_1002	lcl|NC_004354.4_cds_NP_001245519.1_1005
lcl|NC_004354.4_cds_NP_572152.2_1002	lcl|NC_004354.4_cds_NP_001284853.1_1006
lcl|NT_033777.3_cds_NP_001287216.1_24196	lcl|NT_033777.3_cds_NP_001287217.1_24197
lcl|NT_033779.5_cds_NP_609754.2_9584	lcl|NT_033779.5_cds_NP_001246036.1_9585
lcl|NT_033777.3_cds_NP_001262796.1_27594	lcl|NT_033777.3_cds_NP_001262797.1_27595
lcl|NT_033777.3_cds_NP_001262796.1_27594	lcl|NT_033777.3_cds_NP_996253.1_27596
lcl|NT_037436.4_cds_NP_001261986.1_21801	lcl|NT_037436.4_cds_NP_648984.2_21802
lcl|NT_033778.4_cds_NP_724757.2_12354	lcl|NT_033778.4_cds_NP_001286229.1_12355
lcl|NT_033778.4_cds_NP_724757.2_12354	lcl|NT_033778.4_cds_NP_001286230.1_12356
lcl|NT_033777.3_cds_NP_733081.1_28818	lcl|NT_033777.3_cds_NP_001287520.1_28819
lcl|NT_037436.4_cds_NP_649210.1_22444	lcl|NT_037436.4_cds_NP_730517.1_22445
lcl|NT_037436.4_cds_NP_649210.1_22444	lcl|NT_037436.4_cds_NP_730518.1_22446
lcl|NT_037436.4_cds_NP_649210.1_22444	lcl|NT_037436.4_cds_NP_730519.1_22447
lcl|NT_037436.4_cds_NP_649210.1_22444	lcl|NT_037436.4_cds_NP_730520.1_22448
lcl|NT_037436.4_cds_NP_649210.1_22444	lcl|NT_037436.4_cds_NP_788547.1_22449
lcl|NT_033778.4_cds_NP_725876.1_15526	lcl|NT_033778.4_cds_NP_001246418.1_15527
lcl|NT_033779.5_cds_NP_523537.1_8441	lcl|NT_033779.5_cds_NP_001260339.1_8442
lcl|NT_033778.4_cds_NP_610824.1_13561	lcl|NT_033778.4_cds_NP_001260928.1_13562
lcl|NT_033779.5_cds_NP_609411.1_8504	lcl|NT_033779.5_cds_NP_001188782.2_8505
lcl|NT_033778.4_cds_NP_001027417.1_13883	lcl|NT_033778.4_cds_NP_001027418.1_13884
lcl|NT_033778.4_cds_NP_001027417.1_13883	lcl|NT_033778.4_cds_NP_001027419.1_13885
lcl|NT_033778.4_cds_NP_725545.2_14553	lcl|NT_033778.4_cds_NP_001246364.1_14554
lcl|NT_033778.4_cds_NP_725545.2_14553	lcl|NT_033778.4_cds_NP_001261022.1_14555
lcl|NT_033778.4_cds_NP_611602.3_16121	lcl|NT_033778.4_cds_NP_001286689.1_16122
lcl|NT_037436.4_cds_NP_730741.2_23031	lcl|NT_037436.4_cds_NP_001303389.1_23032
lcl|NT_033777.3_cds_NP_652621.1_25103	lcl|NT_033777.3_cds_NP_001262470.1_25104
lcl|NT_033779.5_cds_NP_652070.1_9721	lcl|NT_033779.5_cds_NP_001285977.1_9722
lcl|NT_033778.4_cds_NP_610479.1_12430	lcl|NT_033778.4_cds_NP_001260821.1_12431
lcl|NT_033778.4_cds_NP_610479.1_12430	lcl|NT_033778.4_cds_NP_001286246.1_12432
lcl|NT_037436.4_cds_NP_612007.2_17331	lcl|NT_037436.4_cds_NP_001246528.1_17332
lcl|NT_037436.4_cds_NP_612007.2_17331	lcl|NT_037436.4_cds_NP_995944.1_17333
lcl|NT_033778.4_cds_NP_611603.3_16123	lcl|NT_033778.4_cds_NP_001261125.2_16124
lcl|NT_033777.3_cds_NP_001369007.1_24939	lcl|NT_033777.3_cds_NP_001262457.1_24940
lcl|NT_037436.4_cds_NP_647770.1_18176	lcl|NT_037436.4_cds_NP_728809.1_18177
lcl|NT_037436.4_cds_NP_647770.1_18176	lcl|NT_037436.4_cds_NP_728810.1_18178
lcl|NT_037436.4_cds_NP_647770.1_18176	lcl|NT_037436.4_cds_NP_001261351.1_18179
lcl|NT_033779.5_cds_NP_523531.1_8313	lcl|NT_033779.5_cds_NP_001285794.1_8314
lcl|NT_037436.4_cds_NP_648154.1_19336	lcl|NT_037436.4_cds_NP_001261541.1_19337
lcl|NT_033777.3_cds_NP_001097674.1_23286	lcl|NT_033777.3_cds_NP_001097676.1_23287
lcl|NT_033777.3_cds_NP_001097674.1_23286	lcl|NT_033777.3_cds_NP_001097677.1_23288
lcl|NT_033777.3_cds_NP_001097674.1_23286	lcl|NT_033777.3_cds_NP_730803.1_23289
lcl|NT_033777.3_cds_NP_001097674.1_23286	lcl|NT_033777.3_cds_NP_001163502.1_23290
lcl|NT_037436.4_cds_NP_648367.1_20055	lcl|NT_037436.4_cds_NP_729568.1_20056
lcl|NT_033777.3_cds_NP_651773.1_30007	lcl|NT_033777.3_cds_NP_001303487.1_30008
lcl|NT_037436.4_cds_NP_647704.1_17956	lcl|NT_037436.4_cds_NP_001261322.1_17957
lcl|NT_033778.4_cds_NP_610633.1_12994	lcl|NT_033778.4_cds_NP_001163116.1_12995
lcl|NT_033778.4_cds_NP_610633.1_12994	lcl|NT_033778.4_cds_NP_001286302.1_12996
lcl|NC_004354.4_cds_NP_572411.1_1777	lcl|NC_004354.4_cds_NP_001245572.1_1778
lcl|NT_037436.4_cds_NP_001262174.3_22812	lcl|NT_037436.4_cds_NP_001262172.3_22813
lcl|NT_033779.5_cds_NP_001163004.1_10107	lcl|NT_033779.5_cds_NP_001286036.1_10108
lcl|NT_033779.5_cds_NP_001014454.1_5734	lcl|NT_033779.5_cds_NP_001014455.1_5735
lcl|NT_033778.4_cds_NP_001097354.1_14786	lcl|NT_033778.4_cds_NP_001286507.1_14787
lcl|NT_037436.4_cds_NP_652703.1_18458	lcl|NT_037436.4_cds_NP_001261394.1_18459
lcl|NT_037436.4_cds_NP_647742.1_18091	lcl|NT_037436.4_cds_NP_001261339.1_18092
lcl|NT_033777.3_cds_NP_001097888.1_28286	lcl|NT_033777.3_cds_NP_001262880.1_28287
lcl|NT_033778.4_cds_NP_610831.1_13599	lcl|NT_033778.4_cds_NP_001286367.1_13600
lcl|NC_004354.4_cds_NP_572816.1_2979	lcl|NC_004354.4_cds_NP_001245643.1_2980
lcl|NT_033778.4_cds_NP_001260922.1_13476	lcl|NT_033778.4_cds_NP_001027412.1_13477
lcl|NT_033779.5_cds_NP_610121.2_11039	lcl|NT_033779.5_cds_NP_724361.1_11040
lcl|NT_033779.5_cds_NP_610121.2_11039	lcl|NT_033779.5_cds_NP_724362.1_11041
lcl|NT_033779.5_cds_NP_477460.1_7888	lcl|NT_033779.5_cds_NP_001285751.1_7889
lcl|NT_033779.5_cds_NP_722676.3_5755	lcl|NT_033779.5_cds_NP_608564.3_5756
lcl|NC_004353.4_cds_NP_651926.1_30604	lcl|NC_004353.4_cds_NP_001259064.1_30605
lcl|NT_037436.4_cds_NP_648305.1_19851	lcl|NT_037436.4_cds_NP_001246695.1_19852
lcl|NT_033777.3_cds_NP_001097793.1_26030	lcl|NT_033777.3_cds_NP_001247106.1_26031
lcl|NT_033777.3_cds_NP_650762.1_27096	lcl|NT_033777.3_cds_NP_001262720.1_27097
lcl|NT_037436.4_cds_NP_648116.2_19230	lcl|NT_037436.4_cds_NP_001261515.1_19231
lcl|NT_037436.4_cds_NP_648046.1_18999	lcl|NT_037436.4_cds_NP_001261477.1_19000
lcl|NT_033777.3_cds_NP_649914.1_24698	lcl|NT_033777.3_cds_NP_001262426.1_24699
lcl|NC_004354.4_cds_NP_608432.1_5191	lcl|NC_004354.4_cds_NP_001285511.1_5192
lcl|NT_033779.5_cds_NP_608549.2_5705	lcl|NT_033779.5_cds_NP_001162847.1_5706
lcl|NT_033779.5_cds_NP_608549.2_5705	lcl|NT_033779.5_cds_NP_001245827.1_5707
lcl|NT_037436.4_cds_NP_001246563.1_17938	lcl|NT_037436.4_cds_NP_001246564.1_17939
lcl|NT_033779.5_cds_NP_609769.2_9642	lcl|NT_033779.5_cds_NP_001260475.1_9643
lcl|NC_004354.4_cds_NP_572964.1_3406	lcl|NC_004354.4_cds_NP_788902.1_3407
lcl|NT_033777.3_cds_NP_001246903.1_23334	lcl|NT_033777.3_cds_NP_001246904.1_23335
lcl|NC_004354.4_cds_NP_001245641.1_2921	lcl|NC_004354.4_cds_NP_001245642.1_2922
lcl|NT_037436.4_cds_NP_648460.1_20320	lcl|NT_037436.4_cds_NP_001261709.1_20321
lcl|NT_033779.5_cds_NP_609502.1_8758	lcl|NT_033779.5_cds_NP_001285841.1_8759
lcl|NT_033779.5_cds_NP_609502.1_8758	lcl|NT_033779.5_cds_NP_001285842.1_8760
lcl|NT_033779.5_cds_NP_001285973.1_9678	lcl|NT_033779.5_cds_NP_001285974.1_9679
lcl|NC_004354.4_cds_NP_523362.2_3902	lcl|NC_004354.4_cds_NP_001033847.1_3903
lcl|NT_033778.4_cds_NP_001286600.1_15449	lcl|NT_033778.4_cds_NP_001286601.1_15450
lcl|NT_037436.4_cds_NP_648600.1_20695	lcl|NT_037436.4_cds_NP_729833.1_20696
lcl|NT_037436.4_cds_NP_648600.1_20695	lcl|NT_037436.4_cds_NP_001163434.1_20697
lcl|NT_033777.3_cds_NP_788611.1_24662	lcl|NT_033777.3_cds_NP_001287255.1_24663
lcl|NT_033779.5_cds_NP_609459.1_8604	lcl|NT_033779.5_cds_NP_001162944.1_8605
lcl|NT_033779.5_cds_NP_476755.1_7759	lcl|NT_033779.5_cds_NP_723361.1_7760
lcl|NT_033778.4_cds_NP_611184.1_14833	lcl|NT_033778.4_cds_NP_001246384.1_14834
lcl|NC_004354.4_cds_NP_572226.2_1239	lcl|NC_004354.4_cds_NP_726999.2_1240
lcl|NT_033778.4_cds_NP_001137639.1_12784	lcl|NT_033778.4_cds_NP_724915.1_12785
lcl|NT_037436.4_cds_NP_730777.1_23123	lcl|NT_037436.4_cds_NP_730778.1_23124
lcl|NT_037436.4_cds_NP_730777.1_23123	lcl|NT_037436.4_cds_NP_001262235.1_23125
lcl|NT_037436.4_cds_NP_647801.1_18276	lcl|NT_037436.4_cds_NP_728856.1_18277
lcl|NT_037436.4_cds_NP_647801.1_18276	lcl|NT_037436.4_cds_NP_728857.1_18278
lcl|NT_037436.4_cds_NP_647801.1_18276	lcl|NT_037436.4_cds_NP_728858.1_18279
lcl|NT_037436.4_cds_NP_647801.1_18276	lcl|NT_037436.4_cds_NP_728859.1_18280
lcl|NT_037436.4_cds_NP_647801.1_18276	lcl|NT_037436.4_cds_NP_001261365.1_18281
lcl|NT_037436.4_cds_NP_647653.1_17796	lcl|NT_037436.4_cds_NP_001261278.1_17797
lcl|NC_004354.4_cds_NP_476714.1_739	lcl|NC_004354.4_cds_NP_996336.1_740
lcl|NC_004354.4_cds_NP_573271.1_4536	lcl|NC_004354.4_cds_NP_001259673.1_4537
lcl|NC_004354.4_cds_NP_573271.1_4536	lcl|NC_004354.4_cds_NP_001259674.1_4538
lcl|NC_004354.4_cds_NP_573271.1_4536	lcl|NC_004354.4_cds_NP_001033853.1_4539
lcl|NT_037436.4_cds_NP_001261368.1_18303	lcl|NT_037436.4_cds_NP_995987.1_18304
lcl|NT_037436.4_cds_NP_647750.4_18110	lcl|NT_037436.4_cds_NP_001246583.1_18111
lcl|NC_004354.4_cds_NP_001036273.2_2912	lcl|NC_004354.4_cds_NP_572785.2_2913
lcl|NC_004354.4_cds_NP_573192.1_4259	lcl|NC_004354.4_cds_NP_728048.1_4260
lcl|NC_004354.4_cds_NP_573192.1_4259	lcl|NC_004354.4_cds_NP_001259639.1_4261
lcl|NC_004354.4_cds_NP_573192.1_4259	lcl|NC_004354.4_cds_NP_001138214.2_4262
lcl|NT_033778.4_cds_NP_610762.2_13349	lcl|NT_033778.4_cds_NP_001163125.1_13350
lcl|NT_033779.5_cds_NP_001260306.1_8240	lcl|NT_033779.5_cds_NP_609324.2_8241
lcl|NT_033778.4_cds_NP_001097395.1_15977	lcl|NT_033778.4_cds_NP_001027446.2_15978
lcl|NT_033778.4_cds_NP_001097395.1_15977	lcl|NT_033778.4_cds_NP_001097396.3_15979
lcl|NT_033779.5_cds_NP_608614.1_5884	lcl|NT_033779.5_cds_NP_001259879.1_5885
lcl|NT_037436.4_cds_NP_001097645.1_22187	lcl|NT_037436.4_cds_NP_001262053.1_22188
lcl|NT_033777.3_cds_NP_001401043.1_25294	lcl|NT_033777.3_cds_NP_650120.1_25295
lcl|NT_033777.3_cds_NP_001401043.1_25294	lcl|NT_033777.3_cds_NP_731639.1_25296
lcl|NC_004354.4_cds_NP_996326.1_311	lcl|NC_004354.4_cds_NP_001284775.1_312
lcl|NT_033777.3_cds_NP_650699.1_26921	lcl|NT_033777.3_cds_NP_001303479.1_26922
lcl|NT_033779.5_cds_NP_723044.1_6776	lcl|NT_033779.5_cds_NP_723045.1_6777
lcl|NT_033779.5_cds_NP_723044.1_6776	lcl|NT_033779.5_cds_NP_723046.1_6778
lcl|NT_037436.4_cds_NP_729956.1_20950	lcl|NT_037436.4_cds_NP_001014583.1_20951
lcl|NT_033777.3_cds_NP_650645.1_26779	lcl|NT_033777.3_cds_NP_001262679.1_26780
lcl|NT_033778.4_cds_NP_476895.1_12534	lcl|NT_033778.4_cds_NP_724822.1_12535
lcl|NT_033778.4_cds_NP_476895.1_12534	lcl|NT_033778.4_cds_NP_724823.2_12536
lcl|NT_037436.4_cds_NP_647621.1_17702	lcl|NT_037436.4_cds_NP_728626.1_17703
lcl|NT_037436.4_cds_NP_647621.1_17702	lcl|NT_037436.4_cds_NP_728627.1_17704
lcl|NT_037436.4_cds_NP_647621.1_17702	lcl|NT_037436.4_cds_NP_728628.1_17705
lcl|NT_037436.4_cds_NP_647621.1_17702	lcl|NT_037436.4_cds_NP_001261264.1_17706
lcl|NT_037436.4_cds_NP_647621.1_17702	lcl|NT_037436.4_cds_NP_001286898.1_17707
lcl|NC_004354.4_cds_NP_608451.1_5272	lcl|NC_004354.4_cds_NP_001285519.1_5273
lcl|NT_033777.3_cds_NP_650953.1_27627	lcl|NT_033777.3_cds_NP_001262803.1_27628
lcl|NT_033778.4_cds_NP_001097261.1_12934	lcl|NT_033778.4_cds_NP_724964.2_12935
lcl|NT_033778.4_cds_NP_001097261.1_12934	lcl|NT_033778.4_cds_NP_001286293.1_12936
lcl|NT_033777.3_cds_NP_651499.2_29215	lcl|NT_033777.3_cds_NP_001287545.1_29216
